2025-11-07 16:55:51 [INFO]: Audit Event | {"service":"voting-system","auditEvent":"CACHE_SET","details":{"key":"positions:all","size":62},"category":"AUDIT"}
2025-11-07 17:14:46 [INFO]: Statistics Generated | {"service":"voting-system","stats":{"totalVoters":11,"totalVotesCast":12,"voterTurnout":54.55,"positionsWithStats":[{"positionId":5,"positionName":"President","totalCandidates":4,"totalVotes":24,"voterTurnout":54.55,"candidates":[{"candidateId":3,"candidateName":"TIE: Alice Johnson","manifesto":"Experienced leader focused on student welfare and academic excellence.","voteCount":2,"votePercentage":33.33},{"candidateId":4,"candidateName":"TIE: Bob Smith","manifesto":"Tech-savvy innovator dedicated to modernizing club operations.","voteCount":2,"votePercentage":33.33},{"candidateId":5,"candidateName":"Carol Williams","manifesto":"Community organizer with strong communication skills.","voteCount":1,"votePercentage":16.67},{"candidateId":9,"candidateName":"Yohane Maluwa","manifesto":"Inetu ndichitenga ichi.","voteCount":1,"votePercentage":16.67}]},{"positionId":6,"positionName":"Vice President","totalCandidates":3,"totalVotes":18,"voterTurnout":54.55,"candidates":[{"candidateId":6,"candidateName":"TIE: David Brown","manifesto":"Detail-oriented organizer with project management expertise.","voteCount":2,"votePercentage":33.33},{"candidateId":7,"candidateName":"TIE: Emma Davis","manifesto":"Creative thinker focused on event planning and member engagement.","voteCount":2,"votePercentage":33.33},{"candidateId":8,"candidateName":"TIE: Frank Wilson","manifesto":"Analytical problem-solver with financial management skills.","voteCount":2,"votePercentage":33.33}]}],"overallStats":{"totalPositions":2,"totalCandidates":7,"averageVotesPerPosition":6,"mostVotedPosition":"TIE: President & Vice President","leastVotedPosition":"TIE: President & Vice President"}},"category":"STATS"}
2025-11-07 17:14:46 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_STATS","target":"overall","details":{"totalVoters":11,"totalVotes":12},"category":"ADMIN"}
2025-11-07 17:14:49 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:14:54 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:14:59 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:15:03 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:15:04 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:15:09 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:15:14 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:15:19 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:15:24 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:15:29 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:15:33 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:15:34 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:15:39 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_TRENDS","target":"voting_trends","category":"ADMIN"}
2025-11-07 17:15:39 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:15:44 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:15:46 [INFO]: Statistics Generated | {"service":"voting-system","stats":{"totalVoters":11,"totalVotesCast":12,"voterTurnout":54.55,"positionsWithStats":[{"positionId":5,"positionName":"President","totalCandidates":4,"totalVotes":24,"voterTurnout":54.55,"candidates":[{"candidateId":3,"candidateName":"TIE: Alice Johnson","manifesto":"Experienced leader focused on student welfare and academic excellence.","voteCount":2,"votePercentage":33.33},{"candidateId":4,"candidateName":"TIE: Bob Smith","manifesto":"Tech-savvy innovator dedicated to modernizing club operations.","voteCount":2,"votePercentage":33.33},{"candidateId":5,"candidateName":"Carol Williams","manifesto":"Community organizer with strong communication skills.","voteCount":1,"votePercentage":16.67},{"candidateId":9,"candidateName":"Yohane Maluwa","manifesto":"Inetu ndichitenga ichi.","voteCount":1,"votePercentage":16.67}]},{"positionId":6,"positionName":"Vice President","totalCandidates":3,"totalVotes":18,"voterTurnout":54.55,"candidates":[{"candidateId":6,"candidateName":"TIE: David Brown","manifesto":"Detail-oriented organizer with project management expertise.","voteCount":2,"votePercentage":33.33},{"candidateId":7,"candidateName":"TIE: Emma Davis","manifesto":"Creative thinker focused on event planning and member engagement.","voteCount":2,"votePercentage":33.33},{"candidateId":8,"candidateName":"TIE: Frank Wilson","manifesto":"Analytical problem-solver with financial management skills.","voteCount":2,"votePercentage":33.33}]}],"overallStats":{"totalPositions":2,"totalCandidates":7,"averageVotesPerPosition":6,"mostVotedPosition":"TIE: President & Vice President","leastVotedPosition":"TIE: President & Vice President"}},"category":"STATS"}
2025-11-07 17:15:46 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_STATS","target":"overall","details":{"totalVoters":11,"totalVotes":12},"category":"ADMIN"}
2025-11-07 17:15:49 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:15:54 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:15:59 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:16:03 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:16:04 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:16:09 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:16:14 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:16:19 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:16:24 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:16:29 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:16:33 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:16:34 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:16:39 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_TRENDS","target":"voting_trends","category":"ADMIN"}
2025-11-07 17:16:39 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:16:44 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:16:45 [INFO]: Statistics Generated | {"service":"voting-system","stats":{"totalVoters":11,"totalVotesCast":12,"voterTurnout":54.55,"positionsWithStats":[{"positionId":5,"positionName":"President","totalCandidates":4,"totalVotes":24,"voterTurnout":54.55,"candidates":[{"candidateId":3,"candidateName":"TIE: Alice Johnson","manifesto":"Experienced leader focused on student welfare and academic excellence.","voteCount":2,"votePercentage":33.33},{"candidateId":4,"candidateName":"TIE: Bob Smith","manifesto":"Tech-savvy innovator dedicated to modernizing club operations.","voteCount":2,"votePercentage":33.33},{"candidateId":5,"candidateName":"Carol Williams","manifesto":"Community organizer with strong communication skills.","voteCount":1,"votePercentage":16.67},{"candidateId":9,"candidateName":"Yohane Maluwa","manifesto":"Inetu ndichitenga ichi.","voteCount":1,"votePercentage":16.67}]},{"positionId":6,"positionName":"Vice President","totalCandidates":3,"totalVotes":18,"voterTurnout":54.55,"candidates":[{"candidateId":6,"candidateName":"TIE: David Brown","manifesto":"Detail-oriented organizer with project management expertise.","voteCount":2,"votePercentage":33.33},{"candidateId":7,"candidateName":"TIE: Emma Davis","manifesto":"Creative thinker focused on event planning and member engagement.","voteCount":2,"votePercentage":33.33},{"candidateId":8,"candidateName":"TIE: Frank Wilson","manifesto":"Analytical problem-solver with financial management skills.","voteCount":2,"votePercentage":33.33}]}],"overallStats":{"totalPositions":2,"totalCandidates":7,"averageVotesPerPosition":6,"mostVotedPosition":"TIE: President & Vice President","leastVotedPosition":"TIE: President & Vice President"}},"category":"STATS"}
2025-11-07 17:16:45 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_STATS","target":"overall","details":{"totalVoters":11,"totalVotes":12},"category":"ADMIN"}
2025-11-07 17:16:49 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:16:54 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:16:59 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:17:03 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:17:04 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:17:09 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:17:14 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:17:19 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:17:24 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:17:29 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:17:33 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:17:34 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:17:39 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_TRENDS","target":"voting_trends","category":"ADMIN"}
2025-11-07 17:17:39 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:17:44 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
2025-11-07 17:17:46 [INFO]: Statistics Generated | {"service":"voting-system","stats":{"totalVoters":11,"totalVotesCast":12,"voterTurnout":54.55,"positionsWithStats":[{"positionId":5,"positionName":"President","totalCandidates":4,"totalVotes":24,"voterTurnout":54.55,"candidates":[{"candidateId":3,"candidateName":"TIE: Alice Johnson","manifesto":"Experienced leader focused on student welfare and academic excellence.","voteCount":2,"votePercentage":33.33},{"candidateId":4,"candidateName":"TIE: Bob Smith","manifesto":"Tech-savvy innovator dedicated to modernizing club operations.","voteCount":2,"votePercentage":33.33},{"candidateId":5,"candidateName":"Carol Williams","manifesto":"Community organizer with strong communication skills.","voteCount":1,"votePercentage":16.67},{"candidateId":9,"candidateName":"Yohane Maluwa","manifesto":"Inetu ndichitenga ichi.","voteCount":1,"votePercentage":16.67}]},{"positionId":6,"positionName":"Vice President","totalCandidates":3,"totalVotes":18,"voterTurnout":54.55,"candidates":[{"candidateId":6,"candidateName":"TIE: David Brown","manifesto":"Detail-oriented organizer with project management expertise.","voteCount":2,"votePercentage":33.33},{"candidateId":7,"candidateName":"TIE: Emma Davis","manifesto":"Creative thinker focused on event planning and member engagement.","voteCount":2,"votePercentage":33.33},{"candidateId":8,"candidateName":"TIE: Frank Wilson","manifesto":"Analytical problem-solver with financial management skills.","voteCount":2,"votePercentage":33.33}]}],"overallStats":{"totalPositions":2,"totalCandidates":7,"averageVotesPerPosition":6,"mostVotedPosition":"TIE: President & Vice President","leastVotedPosition":"TIE: President & Vice President"}},"category":"STATS"}
2025-11-07 17:17:46 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_STATS","target":"overall","details":{"totalVoters":11,"totalVotes":12},"category":"ADMIN"}
2025-11-07 17:17:48 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_TRENDS","target":"voting_trends","category":"ADMIN"}
2025-11-07 17:17:49 [WARN]: Security Event | {"service":"voting-system","event":"ADMIN_ACCESS_DENIED","details":{"reason":"no_token"},"severity":"medium","category":"SECURITY"}
